VisitID,AnonID,FacilityID,VisitTimestamp,DayOfWeek,TimeOfDay,MethodOfEntry,TypeOfAccess,OccupancyAtTime
V00014708,EJM6H7IFZ,FAC104,2025-02-13 19:34:27,THU,19:34:27,False,ENTRY,13
V00014709,TDKYUOTXH,FAC104,2025-02-13 19:37:49,THU,19:37:49,False,ENTRY,62
V00014710,R1IM0EJNV,FAC103,2025-02-13 19:40:11,THU,19:40:11,False,EXIT,49
V00014711,GNXY49V3P,FAC104,2025-02-13 19:45:17,THU,19:45:17,False,EXIT,27
V00014712,X1OHBID01,FAC101,2025-02-13 19:51:48,THU,19:51:48,True,ENTRY,55
V00014713,C1462CU21,FAC101,2025-02-13 19:53:01,THU,19:53:01,True,EXIT,49
V00014714,UMAIHMUT7,FAC101,2025-02-13 19:58:02,THU,19:58:02,True,ENTRY,56
V00014715,LY9MN9W3N,FAC103,2025-02-13 20:00:11,THU,20:00:11,False,REENT,30
V00014716,GTLOHOKNW,FAC101,2025-02-13 20:07:00,THU,20:07:00,True,EXIT,74
V00014717,ZEPORU2AO,FAC101,2025-02-13 20:09:08,THU,20:09:08,False,REENT,24
V00014718,U4UF80LEQ,FAC101,2025-02-13 20:15:59,THU,20:15:59,True,EXIT,76
V00014719,NI4FRJ5MG,FAC101,2025-02-13 20:22:46,THU,20:22:46,True,ENTRY,36
V00014720,G9PNTUPWO,FAC101,2025-02-13 20:29:28,THU,20:29:28,True,ENTRY,14
V00014721,ALP7I1EE2,FAC104,2025-02-13 20:33:53,THU,20:33:53,True,REENT,21
V00014722,L96BOSP1H,FAC101,2025-02-13 20:38:43,THU,20:38:43,True,ENTRY,70
V00014723,H7XLAJL1X,FAC101,2025-02-13 20:46:12,THU,20:46:12,True,EXIT,51
V00014724,S3KDOQDXC,FAC101,2025-02-13 20:52:07,THU,20:52:07,False,ENTRY,65
V00014725,WDUZ1NEXB,FAC101,2025-02-13 20:59:56,THU,20:59:56,True,EXIT,52
V00014726,Z1YVVA9VX,FAC104,2025-02-13 21:07:18,THU,21:07:18,False,REENT,66
V00014727,FT2G08445,FAC101,2025-02-13 21:11:55,THU,21:11:55,False,REENT,25
V00014728,KJOOG7PRW,FAC101,2025-02-13 21:15:20,THU,21:15:20,False,REENT,61
V00014729,J7X584KC2,FAC101,2025-02-13 21:20:57,THU,21:20:57,True,EXIT,34
V00014730,UQFBHHUWF,FAC103,2025-02-13 21:23:58,THU,21:23:58,False,REENT,41
V00014731,US8HT35N4,FAC101,2025-02-13 21:28:45,THU,21:28:45,True,ENTRY,10
V00014732,RVACW4E1Z,FAC101,2025-02-13 21:33:49,THU,21:33:49,True,REENT,59
V00014733,ROV0W7CIT,FAC101,2025-02-13 21:38:31,THU,21:38:31,False,ENTRY,42
V00014734,FPQMN9QL0,FAC101,2025-02-13 21:43:25,THU,21:43:25,False,EXIT,77
V00014735,G03A2HH5X,FAC103,2025-02-13 21:48:52,THU,21:48:52,True,EXIT,45
V00014736,IVKJVU684,FAC104,2025-02-13 21:49:38,THU,21:49:38,True,EXIT,28
V00014737,JDP3BPJOG,FAC101,2025-02-13 21:55:15,THU,21:55:15,True,ENTRY,33
V00014738,BYW2V5DX3,FAC101,2025-02-13 21:57:11,THU,21:57:11,False,REENT,59
V00014739,BO03I1NBY,FAC101,2025-02-13 22:01:41,THU,22:01:41,True,REENT,68
V00014740,Q8ZN3GHAI,FAC101,2025-02-13 22:05:46,THU,22:05:46,False,REENT,50
V00014741,B5YX60ZCT,FAC101,2025-02-13 22:09:39,THU,22:09:39,True,ENTRY,56
V00014742,UMAIHMUT7,FAC101,2025-02-13 22:17:02,THU,22:17:02,False,EXIT,13
V00014743,KRMA3PECW,FAC104,2025-02-13 22:23:24,THU,22:23:24,False,REENT,76
V00014744,ORKN4BV4W,FAC101,2025-02-13 22:24:22,THU,22:24:22,True,REENT,58
V00014745,T4HF7RFR5,FAC101,2025-02-13 22:29:32,THU,22:29:32,False,EXIT,12
V00014746,B98AHFMEQ,FAC101,2025-02-13 22:29:48,THU,22:29:48,False,ENTRY,30
V00014747,FJ9HRA6WI,FAC101,2025-02-13 22:36:52,THU,22:36:52,True,REENT,32
V00014748,M7MCUJT1L,FAC101,2025-02-13 22:39:52,THU,22:39:52,True,EXIT,56
V00014749,AVJ03CQT1,FAC101,2025-02-13 22:44:51,THU,22:44:51,False,REENT,43
V00014750,E964H6MRJ,FAC104,2025-02-13 22:50:02,THU,22:50:02,True,REENT,12
V00014751,R3XPSZIDU,FAC103,2025-05-03 09:03:12,SAT,09:03:12,True,ENTRY,145
V00014752,AC86VMTYO,FAC101,2025-05-03 09:03:30,SAT,09:03:30,False,ENTRY,116
V00014753,EMWF5SMLL,FAC101,2025-05-03 09:03:50,SAT,09:03:50,True,REENT,163
V00014754,KM9WZ33QN,FAC101,2025-05-03 09:04:24,SAT,09:04:24,False,ENTRY,102
V00014755,UE7FCHO29,FAC101,2025-05-03 09:04:41,SAT,09:04:41,True,ENTRY,184
V00014756,HETWR9GM7,FAC101,2025-05-03 09:05:26,SAT,09:05:26,False,ENTRY,188
V00014757,TDKYUOTXH,FAC101,2025-05-03 09:06:53,SAT,09:06:53,True,EXIT,134
V00014758,LMYWTWJ5B,FAC101,2025-05-03 09:06:58,SAT,09:06:58,False,EXIT,117
V00014759,O016FB74Z,FAC102,2025-05-03 09:07:38,SAT,09:07:38,True,EXIT,118
V00014760,RF7KEEYK6,FAC103,2025-05-03 09:07:51,SAT,09:07:51,False,REENT,167
V00014761,SYD9IEU5L,FAC101,2025-05-03 09:08:35,SAT,09:08:35,True,EXIT,120
V00014762,LWP186J9Q,FAC101,2025-05-03 09:09:43,SAT,09:09:43,False,ENTRY,188
V00014763,E964H6MRJ,FAC101,2025-05-03 09:10:21,SAT,09:10:21,True,REENT,102
V00014764,QGL9NNV89,FAC101,2025-05-03 09:10:57,SAT,09:10:57,False,REENT,104
V00014765,AKI8XQLGG,FAC101,2025-05-03 09:11:31,SAT,09:11:31,False,REENT,107
V00014766,E2UTWXNC9,FAC101,2025-05-03 09:12:18,SAT,09:12:18,True,REENT,132
V00014767,PFYII73SU,FAC101,2025-05-03 09:13:15,SAT,09:13:15,False,EXIT,128
V00014768,IVJK8UGQU,FAC101,2025-05-03 09:13:50,SAT,09:13:50,True,REENT,113
V00014769,AHPPJNRHN,FAC102,2025-05-03 09:14:25,SAT,09:14:25,True,ENTRY,167
V00014770,UX7VL0M67,FAC101,2025-05-03 09:15:14,SAT,09:15:14,False,EXIT,106
V00014771,QLM49Z9HL,FAC103,2025-05-03 09:15:40,SAT,09:15:40,False,EXIT,115
V00014772,JTKILV4MJ,FAC102,2025-05-03 09:16:01,SAT,09:16:01,False,ENTRY,108
V00014773,UB9ECML1I,FAC101,2025-05-03 09:16:43,SAT,09:16:43,True,EXIT,177
V00014774,DAL6HNK0W,FAC101,2025-05-03 09:17:15,SAT,09:17:15,True,ENTRY,104
V00014775,KJBZ8LO0R,FAC102,2025-05-03 09:17:36,SAT,09:17:36,False,REENT,157
V00014776,KQ18SO2JL,FAC101,2025-05-03 09:17:54,SAT,09:17:54,False,REENT,142
V00014777,MI5B22W0T,FAC101,2025-05-03 09:18:45,SAT,09:18:45,True,EXIT,143
V00014778,XWKRPG7LS,FAC101,2025-05-03 09:19:11,SAT,09:19:11,True,ENTRY,185
V00014779,HMG4QOT82,FAC103,2025-05-03 09:19:43,SAT,09:19:43,True,ENTRY,152
V00014780,L3HILR4V8,FAC101,2025-05-03 09:20:13,SAT,09:20:13,False,EXIT,144
V00014781,WYI9JHW4U,FAC101,2025-05-03 09:20:31,SAT,09:20:31,False,REENT,132
V00014782,OWSUJKOGV,FAC101,2025-05-03 09:20:42,SAT,09:20:42,True,EXIT,131
V00014783,ND8RFTJWJ,FAC101,2025-05-03 09:21:18,SAT,09:21:18,True,EXIT,168
V00014784,GGM9OLH3D,FAC101,2025-05-03 09:21:41,SAT,09:21:41,True,ENTRY,138
V00014785,RVSCYZ591,FAC101,2025-05-03 09:22:09,SAT,09:22:09,True,ENTRY,132
V00014786,GV91LGM3U,FAC101,2025-05-03 09:22:56,SAT,09:22:56,True,REENT,134
V00014787,UP9R3HX91,FAC101,2025-05-03 09:23:31,SAT,09:23:31,False,EXIT,122
V00014788,XWKRPG7LS,FAC102,2025-05-03 09:24:37,SAT,09:24:37,False,ENTRY,184
V00014789,NWCR6JG9M,FAC101,2025-05-03 09:25:08,SAT,09:25:08,False,REENT,164
V00014790,HIZM4GAF2,FAC101,2025-05-03 09:25:42,SAT,09:25:42,False,EXIT,100
V00014791,XC8662HYN,FAC101,2025-05-03 09:26:07,SAT,09:26:07,False,REENT,118
V00014792,E0FPF2X6A,FAC101,2025-05-03 09:26:26,SAT,09:26:26,True,EXIT,153
V00014793,S691NBLS5,FAC103,2025-05-03 09:26:55,SAT,09:26:55,True,ENTRY,188
V00014794,FJI125IZB,FAC103,2025-05-03 09:27:10,SAT,09:27:10,False,ENTRY,132
V00014795,FHV569S34,FAC101,2025-05-03 09:27:44,SAT,09:27:44,False,EXIT,100
V00014796,UMAIHMUT7,FAC101,2025-05-03 09:28:17,SAT,09:28:17,False,EXIT,151
V00014797,V1EQ2QFQ7,FAC101,2025-05-03 09:28:47,SAT,09:28:47,False,REENT,174
V00014798,JYNS583CI,FAC101,2025-05-03 09:29:42,SAT,09:29:42,False,ENTRY,100
V00014799,IUWN6R4YM,FAC101,2025-05-03 09:30:12,SAT,09:30:12,True,REENT,106
V00014800,F8E5GVPG9,FAC101,2025-05-03 09:31:18,SAT,09:31:18,False,EXIT,130
V00014801,ZJ66KN2H0,FAC101,2025-05-03 09:31:51,SAT,09:31:51,False,REENT,145
V00014802,FU7APDO7T,FAC102,2025-05-03 09:32:39,SAT,09:32:39,False,EXIT,147
V00014803,K5SZ2CA7J,FAC101,2025-05-03 09:32:49,SAT,09:32:49,False,REENT,120
V00014804,J9S6H2IOI,FAC101,2025-05-03 09:33:30,SAT,09:33:30,True,REENT,172
V00014805,Z0TVZBNPP,FAC103,2025-05-03 09:33:49,SAT,09:33:49,False,REENT,187
V00014806,GMHV2KQQL,FAC101,2025-05-03 09:34:04,SAT,09:34:04,True,EXIT,186
V00014807,OWJLZPJD2,FAC101,2025-05-03 09:34:44,SAT,09:34:44,True,REENT,120
V00014808,BAT0GBIQE,FAC101,2025-05-03 09:35:19,SAT,09:35:19,False,ENTRY,171
V00014809,WLFBG6DS8,FAC101,2025-05-03 09:35:38,SAT,09:35:38,True,EXIT,178
V00014810,TZWRJSHBW,FAC102,2025-05-03 09:36:20,SAT,09:36:20,False,EXIT,100
V00014811,Z2PSTJILD,FAC101,2025-05-03 09:36:53,SAT,09:36:53,False,REENT,131
V00014812,VN3WNW4SK,FAC101,2025-05-03 09:37:19,SAT,09:37:19,True,EXIT,121
V00014813,B4JFU7MV4,FAC101,2025-05-03 09:38:17,SAT,09:38:17,False,EXIT,130
V00014814,HSFEZQWLT,FAC101,2025-05-03 09:38:56,SAT,09:38:56,False,REENT,187
V00014815,QF4GS6XW9,FAC101,2025-05-03 09:39:09,SAT,09:39:09,True,REENT,128
V00014816,JCHUO0P0Z,FAC101,2025-05-03 09:39:36,SAT,09:39:36,False,ENTRY,140
V00014817,XFRWIJMAM,FAC101,2025-05-03 09:40:21,SAT,09:40:21,False,REENT,131
V00014818,YPNCR1BL9,FAC103,2025-05-03 09:40:57,SAT,09:40:57,False,ENTRY,104
V00014819,B98AHFMEQ,FAC101,2025-05-03 09:41:26,SAT,09:41:26,False,EXIT,160
V00014820,M4VSZ8EG3,FAC101,2025-05-03 09:41:56,SAT,09:41:56,False,REENT,148
V00014821,YHBHOS3JA,FAC101,2025-05-03 09:42:56,SAT,09:42:56,False,REENT,151
V00014822,DV66LHRX1,FAC101,2025-05-03 09:43:29,SAT,09:43:29,False,EXIT,126
V00014823,AHPPJNRHN,FAC101,2025-05-03 09:44:03,SAT,09:44:03,False,REENT,146
V00014824,IEGRLJ76V,FAC101,2025-05-03 09:44:12,SAT,09:44:12,False,REENT,138
V00014825,V60M0W9V6,FAC101,2025-05-03 09:44:23,SAT,09:44:23,False,EXIT,131
V00014826,MVYTYXE7D,FAC101,2025-05-03 09:45:23,SAT,09:45:23,False,REENT,124
V00014827,RWII8HUZ6,FAC102,2025-05-03 09:45:44,SAT,09:45:44,False,EXIT,156
V00014828,GGM9OLH3D,FAC101,2025-05-03 09:46:09,SAT,09:46:09,False,ENTRY,161
V00014829,X8AVAXP95,FAC101,2025-05-03 09:46:22,SAT,09:46:22,False,EXIT,112
V00014830,BVN0ATIAT,FAC102,2025-05-03 09:46:27,SAT,09:46:27,False,ENTRY,173
V00014831,XWKRPG7LS,FAC103,2025-05-03 09:46:50,SAT,09:46:50,False,ENTRY,168
V00014832,TXX31X05O,FAC101,2025-05-03 09:47:59,SAT,09:47:59,True,REENT,142
V00014833,EG5505XNZ,FAC102,2025-05-03 09:48:52,SAT,09:48:52,False,REENT,128
V00014834,JP29SCHEY,FAC102,2025-05-03 09:50:07,SAT,09:50:07,True,EXIT,187
V00014835,U2IEARV2M,FAC101,2025-05-03 09:50:39,SAT,09:50:39,False,EXIT,130
V00014836,RWII8HUZ6,FAC101,2025-05-03 09:50:54,SAT,09:50:54,True,EXIT,168
V00014837,T95IOP724,FAC101,2025-05-03 09:51:18,SAT,09:51:18,False,EXIT,151
V00014838,LWP186J9Q,FAC101,2025-05-03 09:51:56,SAT,09:51:56,True,ENTRY,159
V00014839,HIZM4GAF2,FAC101,2025-05-03 09:52:32,SAT,09:52:32,True,EXIT,130
V00014840,CJEEMC3CO,FAC102,2025-05-03 09:53:36,SAT,09:53:36,False,REENT,104
V00014841,P5JQRZUUJ,FAC103,2025-05-03 09:53:51,SAT,09:53:51,False,EXIT,146
V00014842,T0U5J5WKP,FAC101,2025-05-03 09:54:25,SAT,09:54:25,False,ENTRY,129
V00014843,OWJLZPJD2,FAC101,2025-05-03 09:55:23,SAT,09:55:23,True,ENTRY,123
V00014844,H5M5SIR6Z,FAC101,2025-05-03 09:56:06,SAT,09:56:06,True,ENTRY,186
V00014845,FJ9HRA6WI,FAC101,2025-05-03 09:56:22,SAT,09:56:22,False,EXIT,107
V00014846,UMRDDR9VB,FAC101,2025-05-03 09:56:45,SAT,09:56:45,True,EXIT,180
V00014847,K5SZ2CA7J,FAC101,2025-05-03 09:57:16,SAT,09:57:16,True,ENTRY,118
V00014848,U3FU6GDUF,FAC101,2025-05-03 09:57:37,SAT,09:57:37,True,REENT,125
V00014849,ROVWWR2NN,FAC101,2025-05-03 09:57:57,SAT,09:57:57,True,REENT,150
V00014850,AJQYUQ41K,FAC101,2025-05-03 09:58:28,SAT,09:58:28,False,EXIT,107
V00014851,IKMS16IH9,FAC101,2025-05-03 09:59:18,SAT,09:59:18,True,ENTRY,184
V00014852,TTXWO58WZ,FAC101,2025-05-03 10:00:11,SAT,10:00:11,True,REENT,116
V00014853,WR1OPVPZG,FAC101,2025-05-03 10:01:17,SAT,10:01:17,False,ENTRY,162
V00014854,V9R1TO6WD,FAC101,2025-05-03 10:02:01,SAT,10:02:01,True,ENTRY,127
V00014855,LSX9XNZNW,FAC101,2025-05-03 10:03:38,SAT,10:03:38,True,REENT,128
V00014856,VKJSJPNJE,FAC101,2025-05-03 10:04:09,SAT,10:04:09,False,EXIT,136
V00014857,U9WG4HKSW,FAC103,2025-05-03 10:04:36,SAT,10:04:36,True,EXIT,187
V00014858,JWY6JLSY8,FAC101,2025-05-03 10:04:57,SAT,10:04:57,False,REENT,178
V00014859,HTNYHARD1,FAC101,2025-05-03 10:05:36,SAT,10:05:36,True,EXIT,132
V00014860,GB0CA3U8Q,FAC101,2025-05-03 10:05:44,SAT,10:05:44,True,REENT,116
V00014861,VUXAXM4UM,FAC101,2025-05-03 10:05:49,SAT,10:05:49,True,REENT,181
V00014862,HPE22FQFS,FAC103,2025-05-03 10:06:32,SAT,10:06:32,True,REENT,179
V00014863,WYI9JHW4U,FAC101,2025-05-03 10:07:13,SAT,10:07:13,True,EXIT,132
V00014864,BO1JFSG6Y,FAC101,2025-05-03 10:07:36,SAT,10:07:36,True,ENTRY,181
V00014865,FPQMN9QL0,FAC101,2025-05-03 10:08:08,SAT,10:08:08,False,EXIT,121
V00014866,U0MX652QO,FAC101,2025-05-03 10:08:54,SAT,10:08:54,False,REENT,184
V00014867,B28LBFC7D,FAC101,2025-05-03 10:09:47,SAT,10:09:47,True,EXIT,138
V00014868,XJ1R4U51B,FAC101,2025-05-03 10:10:37,SAT,10:10:37,False,REENT,118
V00014869,QEYMWDBO4,FAC101,2025-05-03 10:11:03,SAT,10:11:03,False,REENT,158
V00014870,OJZNY88OS,FAC103,2025-05-03 10:11:19,SAT,10:11:19,True,ENTRY,157
V00014871,BVN0ATIAT,FAC101,2025-05-03 10:11:50,SAT,10:11:50,False,EXIT,150
V00014872,Q88L4XORY,FAC103,2025-05-03 10:12:12,SAT,10:12:12,True,EXIT,101
V00014873,ZE4PBC67Z,FAC101,2025-05-03 10:12:33,SAT,10:12:33,False,REENT,173
V00014874,Z738ORX4L,FAC101,2025-05-03 10:12:45,SAT,10:12:45,True,EXIT,157
V00014875,OG1V5ZFQX,FAC101,2025-05-03 10:13:10,SAT,10:13:10,False,REENT,155
V00014876,JOMQHFMM7,FAC101,2025-05-03 10:13:43,SAT,10:13:43,True,ENTRY,126
V00014877,GSPM2CAM5,FAC101,2025-05-03 10:14:27,SAT,10:14:27,False,ENTRY,103
V00014878,W7QHGQSXL,FAC101,2025-05-03 10:14:59,SAT,10:14:59,False,ENTRY,117
V00014879,VDV6XCC2L,FAC101,2025-05-03 10:15:28,SAT,10:15:28,False,ENTRY,103
V00014880,PDQ328I5A,FAC101,2025-05-03 10:16:04,SAT,10:16:04,False,ENTRY,168
V00014881,VHA9W4GOU,FAC101,2025-05-03 10:16:16,SAT,10:16:16,True,ENTRY,139
V00014882,MOK7X6G10,FAC101,2025-05-03 10:17:07,SAT,10:17:07,True,REENT,121
V00014883,TDIF6YRDU,FAC101,2025-05-03 10:17:28,SAT,10:17:28,False,ENTRY,107
V00014884,LE2HO3H3A,FAC101,2025-05-03 10:17:34,SAT,10:17:34,False,REENT,109
V00014885,OI7JKD4AW,FAC102,2025-05-03 10:17:46,SAT,10:17:46,False,EXIT,126
V00014886,V4NKODKKE,FAC101,2025-05-03 10:18:01,SAT,10:18:01,False,ENTRY,141
V00014887,SFV2TPDQG,FAC101,2025-05-03 10:18:23,SAT,10:18:23,True,EXIT,145
V00014888,GRYSL7T64,FAC101,2025-05-03 10:18:41,SAT,10:18:41,True,EXIT,186
V00014889,TW4OJ5SAS,FAC101,2025-05-03 10:19:38,SAT,10:19:38,False,REENT,102
V00014890,JNV7IF4KB,FAC102,2025-05-03 10:20:27,SAT,10:20:27,False,REENT,134
V00014891,DEXORGCBO,FAC101,2025-05-03 10:21:02,SAT,10:21:02,False,REENT,153
V00014892,IBUA44737,FAC101,2025-05-03 10:21:34,SAT,10:21:34,False,ENTRY,170
V00014893,MHZY2ZCYI,FAC101,2025-05-03 10:23:13,SAT,10:23:13,False,REENT,150
V00014894,JPWRS22R3,FAC101,2025-05-03 10:23:43,SAT,10:23:43,True,REENT,189
V00014895,BWYZH0VB1,FAC101,2025-05-03 10:24:31,SAT,10:24:31,False,REENT,157
V00014896,V9R1TO6WD,FAC101,2025-05-03 10:25:35,SAT,10:25:35,False,EXIT,138
V00014897,NDPJG2YIC,FAC101,2025-05-03 10:25:50,SAT,10:25:50,True,ENTRY,164
V00014898,MEERQS5QQ,FAC101,2025-05-03 10:26:40,SAT,10:26:40,True,EXIT,152
V00014899,OGWUR9JRJ,FAC101,2025-05-03 10:27:41,SAT,10:27:41,True,REENT,138
V00014900,VSNGOKOQ4,FAC101,2025-05-03 10:27:50,SAT,10:27:50,False,EXIT,120
V00014901,QP8POJORA,FAC101,2025-05-03 10:28:20,SAT,10:28:20,True,REENT,130
V00014902,RPD5CTRLJ,FAC101,2025-05-03 10:28:36,SAT,10:28:36,False,EXIT,105
V00014903,E3NKGSSWM,FAC101,2025-05-03 10:29:22,SAT,10:29:22,True,REENT,165
V00014904,GSPM2CAM5,FAC101,2025-05-03 10:29:57,SAT,10:29:57,True,EXIT,101
V00014905,MZ5GS9G7P,FAC103,2025-05-03 10:30:51,SAT,10:30:51,True,EXIT,114
V00014906,HZD0WP2PW,FAC101,2025-05-03 10:31:34,SAT,10:31:34,False,ENTRY,177
V00014907,J7X584KC2,FAC101,2025-05-03 10:32:00,SAT,10:32:00,True,ENTRY,128
V00014908,IPSW6CPU7,FAC102,2025-05-03 10:32:23,SAT,10:32:23,True,REENT,122
V00014909,R080FSX8L,FAC101,2025-05-03 10:33:28,SAT,10:33:28,True,EXIT,142
V00014910,NWCR6JG9M,FAC101,2025-05-03 10:33:51,SAT,10:33:51,False,EXIT,143
V00014911,PL088WRVY,FAC101,2025-05-03 10:34:19,SAT,10:34:19,False,EXIT,110
V00014912,Z0IHIBBY3,FAC101,2025-05-03 10:35:18,SAT,10:35:18,True,ENTRY,115
V00014913,NLXG2B6EN,FAC101,2025-05-03 10:35:38,SAT,10:35:38,False,REENT,151
V00014914,BJU54S1EL,FAC102,2025-05-03 10:36:17,SAT,10:36:17,True,ENTRY,122
V00014915,LDEBHVQK8,FAC101,2025-05-03 10:36:37,SAT,10:36:37,True,ENTRY,137
V00014916,E0FPF2X6A,FAC101,2025-05-03 10:36:54,SAT,10:36:54,False,ENTRY,159
V00014917,AZSR1650T,FAC101,2025-05-03 10:37:40,SAT,10:37:40,False,ENTRY,157
V00014918,GXB8A82FA,FAC101,2025-05-03 10:38:05,SAT,10:38:05,False,ENTRY,168
V00014919,B28LBFC7D,FAC101,2025-05-03 10:38:42,SAT,10:38:42,False,REENT,115
V00014920,PS35S8R9T,FAC101,2025-05-03 10:39:07,SAT,10:39:07,True,EXIT,108
V00014921,JJJZ446SU,FAC101,2025-05-03 10:39:32,SAT,10:39:32,False,EXIT,106
V00014922,CUWB4A4LK,FAC103,2025-05-03 10:39:51,SAT,10:39:51,False,ENTRY,119
V00014923,EZRBA3TGX,FAC101,2025-05-03 10:40:28,SAT,10:40:28,False,ENTRY,183
V00014924,E324KN8A2,FAC101,2025-05-03 10:40:46,SAT,10:40:46,True,REENT,165
V00014925,BP42ESPTW,FAC101,2025-05-03 10:40:51,SAT,10:40:51,True,ENTRY,137
V00014926,D01UOUL9L,FAC101,2025-05-03 10:41:14,SAT,10:41:14,False,ENTRY,169
V00014927,HGY5K43MJ,FAC101,2025-05-03 10:42:17,SAT,10:42:17,True,REENT,160
V00014928,LSJ8LPXBP,FAC101,2025-05-03 10:42:32,SAT,10:42:32,False,ENTRY,154
V00014929,AHHGL26TA,FAC101,2025-05-03 10:43:31,SAT,10:43:31,True,REENT,110
V00014930,DOYSCDNFP,FAC101,2025-05-03 10:43:50,SAT,10:43:50,False,ENTRY,150
V00014931,QLM49Z9HL,FAC103,2025-05-03 10:44:25,SAT,10:44:25,True,REENT,167
V00014932,KJOOG7PRW,FAC103,2025-05-03 10:44:55,SAT,10:44:55,False,ENTRY,128
V00014933,I2D66UU6B,FAC101,2025-05-03 10:45:20,SAT,10:45:20,False,EXIT,178
V00014934,YPNCR1BL9,FAC101,2025-05-03 10:46:00,SAT,10:46:00,False,ENTRY,135
V00014935,YAQ3N4Q9T,FAC101,2025-05-03 10:46:42,SAT,10:46:42,False,ENTRY,161
V00014936,TKE9IFJJ6,FAC101,2025-05-03 10:47:50,SAT,10:47:50,False,ENTRY,178
V00014937,VRB241PNP,FAC101,2025-05-03 10:48:34,SAT,10:48:34,True,REENT,136
V00014938,FIYVDFN71,FAC101,2025-05-03 10:49:14,SAT,10:49:14,True,EXIT,107
V00014939,WAIPIDJB7,FAC101,2025-05-03 10:49:35,SAT,10:49:35,False,ENTRY,127
V00014940,M34ZGJB8S,FAC101,2025-05-03 10:50:01,SAT,10:50:01,False,REENT,162
V00014941,JYXWS720V,FAC101,2025-05-03 10:50:22,SAT,10:50:22,True,REENT,177
V00014942,FEH40F968,FAC101,2025-05-03 10:50:42,SAT,10:50:42,True,ENTRY,128
V00014943,R7F55FOHR,FAC101,2025-05-03 10:51:15,SAT,10:51:15,True,REENT,157
V00014944,JTKILV4MJ,FAC101,2025-05-03 10:51:52,SAT,10:51:52,False,REENT,171
V00014945,U0MX652QO,FAC101,2025-05-03 10:52:07,SAT,10:52:07,False,ENTRY,106
V00014946,XR1BP999H,FAC101,2025-05-03 10:52:12,SAT,10:52:12,True,EXIT,141
V00014947,V3QS6T6MF,FAC102,2025-05-03 10:52:56,SAT,10:52:56,False,REENT,106
V00014948,Y0OAWFEN9,FAC101,2025-05-03 10:53:39,SAT,10:53:39,True,REENT,141
V00014949,TZWRJSHBW,FAC103,2025-05-03 10:54:15,SAT,10:54:15,False,REENT,137
V00014950,WWXYPU7KW,FAC101,2025-05-03 10:54:53,SAT,10:54:53,True,REENT,160
V00014951,TKE9IFJJ6,FAC101,2025-05-03 10:55:11,SAT,10:55:11,True,ENTRY,180
V00014952,U4UF80LEQ,FAC101,2025-05-03 10:55:30,SAT,10:55:30,True,REENT,167
V00014953,RWII8HUZ6,FAC102,2025-05-03 10:56:20,SAT,10:56:20,True,ENTRY,164
V00014954,IAFU36LJS,FAC101,2025-05-03 10:57:00,SAT,10:57:00,True,EXIT,188
V00014955,QQF2JD5C7,FAC101,2025-05-03 10:57:59,SAT,10:57:59,False,ENTRY,154
V00014956,RA38YSRMO,FAC101,2025-05-03 10:58:16,SAT,10:58:16,False,ENTRY,135
V00014957,D3MOEJCB1,FAC101,2025-05-03 10:58:27,SAT,10:58:27,True,ENTRY,187
V00014958,GSPM2CAM5,FAC101,2025-05-03 10:59:14,SAT,10:59:14,True,REENT,174
V00014959,OWJLZPJD2,FAC102,2025-05-03 10:59:54,SAT,10:59:54,True,ENTRY,107
V00014960,XN2ON7S2M,FAC101,2025-05-03 11:00:36,SAT,11:00:36,True,EXIT,44
V00014961,EKSORUU43,FAC101,2025-05-03 11:04:52,SAT,11:04:52,False,REENT,28
V00014962,PPV9KLA3O,FAC101,2025-05-03 11:14:18,SAT,11:14:18,False,EXIT,53
V00014963,EJM6H7IFZ,FAC101,2025-05-03 11:19:13,SAT,11:19:13,False,REENT,67
V00014964,ORURQV3UQ,FAC102,2025-05-03 11:20:25,SAT,11:20:25,True,EXIT,38
V00014965,Z0TVZBNPP,FAC101,2025-05-03 11:26:20,SAT,11:26:20,False,REENT,47
V00014966,PLDEEQQ6G,FAC101,2025-05-03 11:28:55,SAT,11:28:55,False,REENT,75
V00014967,M7O7DAGB4,FAC101,2025-05-03 11:37:27,SAT,11:37:27,True,EXIT,16
V00014968,EIV28L2QC,FAC101,2025-05-03 11:41:45,SAT,11:41:45,False,EXIT,73
V00014969,EGMWD7R2O,FAC101,2025-05-03 11:46:58,SAT,11:46:58,True,ENTRY,46
V00014970,ZIOXGUJ7K,FAC103,2025-05-03 11:50:27,SAT,11:50:27,False,ENTRY,71
V00014971,JEFQA9E15,FAC101,2025-05-03 11:52:40,SAT,11:52:40,True,REENT,19
V00014972,ABWY2SNVP,FAC101,2025-05-03 11:57:35,SAT,11:57:35,True,ENTRY,31
V00014973,R12JVT4Z7,FAC101,2025-05-03 12:02:00,SAT,12:02:00,False,REENT,26
V00014974,X0CPYPGT3,FAC101,2025-05-03 12:03:59,SAT,12:03:59,False,EXIT,49
V00014975,Y0JFE326O,FAC101,2025-05-03 12:13:56,SAT,12:13:56,False,ENTRY,19
V00014976,Q03S69PQQ,FAC101,2025-05-03 12:16:51,SAT,12:16:51,True,EXIT,39
V00014977,JBMYB4N5H,FAC101,2025-05-03 12:19:57,SAT,12:19:57,True,REENT,61
